,TARGET,DAYS_EMPLOYED,DAYS_ID_PUBLISH,REGION_RATING_CLIENT,REG_CITY_NOT_WORK_CITY,EXT_SOURCE_2,DAYS_LAST_PHONE_CHANGE,CODE_GENDER_F,AMT_CREDIT,AMT_INCOME_TOTAL,AMT_ANNUITY,Client,AGE,Working,Higher_Education
2250,0.0,-1290.0,-294.0,2.0,0.0,0.3989674898498686,-593.0,0.0,781920.0,72000.0,41656.5,102638.0,45.98082191780822,1.0,0.0
2251,0.0,-2580.0,-195.0,2.0,0.0,0.6733139768917695,0.0,0.0,1024290.0,315000.0,29484.0,102639.0,30.682191780821917,0.0,1.0
2252,0.0,-342.0,-4714.0,2.0,0.0,0.6926461184664364,-2058.0,1.0,239850.0,112500.0,23364.0,102640.0,38.0958904109589,1.0,0.0
2253,0.0,-303.0,-1758.0,1.0,0.0,0.7129877833170142,-972.0,1.0,1971072.0,405000.0,68512.5,102641.0,49.95068493150685,1.0,0.0
2254,0.0,-1213.0,-2616.0,2.0,0.0,0.3112485534504958,-935.0,1.0,247275.0,112500.0,19822.5,102642.0,53.654794520547945,0.0,0.0
2255,0.0,-829.0,-2756.0,1.0,0.0,0.6759348058868231,0.0,0.0,1125000.0,157500.0,47664.0,102643.0,27.673972602739727,1.0,0.0
2256,0.0,-380.0,-1309.0,3.0,0.0,0.5106661784455327,-1071.0,0.0,247500.0,157500.0,26784.0,102644.0,23.67945205479452,0.0,1.0
2257,0.0,-7152.0,-232.0,2.0,0.0,0.6725439038369067,-1714.0,1.0,540000.0,292500.0,36216.0,102645.0,45.88767123287671,0.0,1.0
2258,0.0,-1417.0,-165.0,3.0,1.0,0.6790357387735767,-1661.0,1.0,840996.0,180000.0,29925.0,102646.0,28.126027397260273,0.0,0.0
2259,0.0,-1213.0,-4673.0,2.0,0.0,0.6580985801226856,-893.0,1.0,609187.5,63000.0,26964.0,102647.0,59.49315068493151,0.0,0.0
2260,0.0,-2760.0,-2725.0,2.0,1.0,0.683707263041783,-1334.0,1.0,152820.0,45000.0,16587.0,102648.0,43.778082191780825,1.0,0.0
2261,0.0,-7989.0,-1815.0,2.0,0.0,0.3747145393594769,0.0,0.0,497520.0,135000.0,33246.0,102649.0,56.93424657534246,1.0,0.0
2262,0.0,-1213.0,-4557.0,2.0,0.0,0.4320128672599284,-1399.0,1.0,477000.0,135000.0,24484.5,102650.0,64.05753424657534,0.0,0.0
2263,0.0,-152.0,-889.0,2.0,0.0,0.5172212569166945,-765.0,1.0,157500.0,157500.0,7875.0,102651.0,23.715068493150685,0.0,0.0
2264,0.0,-1892.0,-662.0,2.0,0.0,0.6505858638622015,-1978.0,0.0,850500.0,135000.0,38430.0,102653.0,46.94794520547945,1.0,0.0
2265,0.0,-728.0,-4218.0,2.0,0.0,0.6505560371285957,-1851.0,0.0,1823242.5,180000.0,63504.0,102654.0,56.657534246575345,1.0,1.0
2266,1.0,-1213.0,-4404.0,3.0,0.0,0.1338686061122244,-446.0,1.0,454500.0,54000.0,18022.5,102656.0,65.08219178082192,0.0,0.0
2267,0.0,-6946.0,-4363.0,2.0,0.0,0.5157194930882756,-1653.0,0.0,1125000.0,319500.0,33025.5,102657.0,39.821917808219176,1.0,0.0
2268,0.0,-408.0,-238.0,3.0,0.0,0.0721278241686903,-694.0,0.0,781920.0,270000.0,37746.0,102658.0,42.917808219178085,1.0,1.0
2269,0.0,-5059.0,-4042.0,2.0,0.0,0.6374116300803246,-196.0,1.0,337500.0,157500.0,16875.0,102659.0,33.05205479452055,1.0,0.0
2270,0.0,-1186.0,-4333.0,2.0,0.0,0.73504056079775,-1766.0,1.0,1260000.0,157500.0,34650.0,102660.0,56.93972602739726,0.0,0.0
2271,0.0,-4219.0,-4170.0,2.0,1.0,0.7243580206131195,-5.0,1.0,1890000.0,225000.0,49986.0,102661.0,36.38082191780822,0.0,1.0
2272,0.0,-8921.0,-3109.0,2.0,1.0,0.6420935587587789,-281.0,0.0,1260000.0,135000.0,36841.5,102662.0,56.298630136986304,1.0,0.0
2273,0.0,-1213.0,-3874.0,2.0,0.0,0.5995932432548349,-731.0,1.0,808650.0,76500.0,23773.5,102663.0,59.87671232876713,0.0,0.0
2274,0.0,-1213.0,-3997.0,3.0,0.0,0.162144567666238,-116.0,1.0,269550.0,85500.0,11871.0,102664.0,60.14246575342466,0.0,0.0
2275,0.0,-4482.0,-4056.0,2.0,0.0,0.6857324563355311,-1326.0,1.0,753840.0,67500.0,24448.5,102665.0,40.83561643835616,1.0,0.0
2276,0.0,-1438.0,-4705.0,2.0,0.0,0.0608285341901274,-1334.0,1.0,254700.0,103500.0,24939.0,102666.0,68.5123287671233,1.0,0.0
2277,0.0,-752.0,-1708.0,1.0,0.0,0.7439245820500041,-959.0,0.0,545040.0,315000.0,20547.0,102667.0,50.136986301369866,0.0,1.0
2278,0.0,-232.0,-3283.0,2.0,1.0,0.5171611921549992,-536.0,1.0,270000.0,83250.0,13500.0,102668.0,54.07397260273972,1.0,0.0
2279,0.0,-1430.0,-4141.0,2.0,0.0,0.2468303861295057,0.0,1.0,709033.5,157500.0,39721.5,102669.0,32.01917808219178,0.0,0.0
2280,0.0,-1213.0,-4763.0,2.0,0.0,0.5384727660216198,0.0,1.0,549882.0,45000.0,17869.5,102670.0,58.082191780821915,0.0,0.0
2281,0.0,-1705.0,-182.0,1.0,0.0,0.7784602029314369,-376.0,1.0,485640.0,180000.0,41544.0,102672.0,23.232876712328768,0.0,1.0
2282,1.0,-276.0,-1503.0,1.0,1.0,0.0454447958634606,0.0,0.0,900000.0,270000.0,29380.5,102673.0,58.843835616438355,0.0,1.0
2283,0.0,-3097.0,-2596.0,2.0,0.0,0.4756933728706597,-1861.0,1.0,1223010.0,112500.0,51948.0,102674.0,37.32876712328767,1.0,0.0
2284,0.0,-171.0,-4200.0,2.0,0.0,0.710686686196837,0.0,1.0,1096020.0,270000.0,56092.5,102675.0,32.58082191780822,1.0,1.0
2285,0.0,-1213.0,-5158.0,1.0,0.0,0.6039270654795642,-2189.0,1.0,1532506.5,356625.0,53397.0,102676.0,60.75890410958904,0.0,0.0
2286,0.0,-8330.0,-5131.0,2.0,0.0,0.5721069732570889,-1329.0,1.0,315000.0,157500.0,15151.5,102677.0,42.41917808219178,0.0,0.0
2287,0.0,-295.0,-4102.0,1.0,1.0,0.0558138214291496,-116.0,0.0,405000.0,468823.5,20250.0,102678.0,31.28767123287671,0.0,0.0
2288,1.0,-822.0,-2388.0,2.0,0.0,0.5891707507374124,-1723.0,0.0,364896.0,180000.0,19926.0,102679.0,27.504109589041096,0.0,0.0
2289,0.0,-1197.0,-1840.0,1.0,0.0,0.1759264663468951,-1233.0,1.0,203760.0,157500.0,13266.0,102680.0,25.136986301369863,1.0,0.0
2290,1.0,-975.0,-4349.0,2.0,0.0,0.2207175796902969,0.0,0.0,343800.0,360000.0,16024.5,102681.0,34.013698630136986,0.0,1.0
2291,0.0,-1213.0,-3959.0,2.0,0.0,0.168572344280887,-1780.0,1.0,337500.0,112500.0,16875.0,102682.0,56.61643835616438,0.0,0.0
2292,0.0,-1213.0,-4150.0,1.0,0.0,0.7125400850735644,-3317.0,1.0,679500.0,157500.0,28786.5,102683.0,56.53972602739726,0.0,0.0
2293,0.0,-296.0,-3283.0,2.0,1.0,0.4586954276650335,-1655.0,1.0,369000.0,180000.0,18967.5,102684.0,54.14794520547945,1.0,0.0
2294,0.0,-1671.0,-1813.0,2.0,1.0,0.696510344855737,-698.0,1.0,454500.0,180000.0,14791.5,102685.0,50.04383561643836,1.0,0.0
2295,0.0,-8069.0,-4002.0,2.0,0.0,0.7471810133247118,-1242.0,0.0,1129500.0,162000.0,33156.0,102686.0,43.75616438356165,1.0,1.0
2296,0.0,-833.0,-2202.0,2.0,0.0,0.6957332130725761,-140.0,1.0,466416.0,81000.0,12955.5,102687.0,26.134246575342466,0.0,1.0
2297,1.0,-561.0,-3143.0,2.0,1.0,0.4193060831046877,-1106.0,1.0,450000.0,139500.0,24543.0,102688.0,53.81917808219178,1.0,0.0
2298,0.0,-2317.0,-1512.0,2.0,1.0,0.4892173705186542,-241.0,1.0,450000.0,247500.0,16807.5,102689.0,29.005479452054793,1.0,1.0
2299,0.0,-1213.0,-4126.0,2.0,0.0,0.6457737126667824,-1828.0,0.0,301500.0,58500.0,16965.0,102690.0,60.21095890410959,0.0,0.0
2300,0.0,-2510.0,-1291.0,2.0,1.0,0.3717782191224552,-387.0,1.0,284400.0,135000.0,18643.5,102691.0,26.01095890410959,1.0,0.0
2301,0.0,-5399.0,-153.0,2.0,0.0,0.7774932500838475,0.0,1.0,808650.0,180000.0,26217.0,102692.0,45.57534246575342,1.0,1.0
2302,0.0,-2073.0,-2874.0,2.0,1.0,0.4847539725412073,0.0,1.0,402214.5,171000.0,31905.0,102693.0,28.01095890410959,1.0,1.0
2303,0.0,-2206.0,-3376.0,2.0,0.0,0.4789831271103762,-1636.0,0.0,76410.0,112500.0,9198.0,102695.0,40.38630136986301,1.0,0.0
2304,0.0,-1798.0,-1263.0,3.0,1.0,0.2290609096977849,-1709.0,0.0,450000.0,157500.0,25258.5,102696.0,23.564383561643837,0.0,0.0
2305,0.0,-2634.0,-4403.0,2.0,0.0,0.7092638154099549,-1522.0,1.0,508495.5,67500.0,21541.5,102697.0,36.81369863013698,0.0,0.0
2306,0.0,-348.0,-2461.0,2.0,0.0,0.7049341557013291,-2161.0,0.0,355536.0,202500.0,19417.5,102698.0,33.3013698630137,1.0,0.0
2307,0.0,-346.0,-1008.0,2.0,1.0,0.568972504458814,-220.0,1.0,180000.0,135000.0,9000.0,102699.0,22.923287671232877,1.0,0.0
2308,0.0,-2131.0,-2502.0,2.0,1.0,0.4159660479577214,-1472.0,1.0,178290.0,117000.0,11736.0,102700.0,26.9013698630137,0.0,0.0
2309,0.0,-1156.0,-2101.0,2.0,0.0,0.5039980989984851,0.0,0.0,997335.0,292500.0,35464.5,102702.0,42.11780821917808,1.0,0.0
2310,0.0,-9889.0,-657.0,2.0,0.0,0.7079815161692347,-18.0,1.0,808650.0,126000.0,23773.5,102705.0,46.88493150684931,1.0,0.0
2311,0.0,-4015.0,-1468.0,2.0,0.0,0.3973849599078085,-14.0,1.0,927000.0,337500.0,36891.0,102706.0,49.153424657534245,0.0,0.0
2312,0.0,-2078.0,-3235.0,2.0,0.0,0.4596620485204163,-1168.0,1.0,1381113.0,292500.0,36432.0,102707.0,34.38630136986301,1.0,0.0
2313,0.0,-790.0,-2794.0,2.0,1.0,0.5489049490105112,-1291.0,0.0,521280.0,292500.0,31500.0,102708.0,27.69041095890411,1.0,1.0
2314,0.0,-4101.0,-996.0,2.0,1.0,0.4542248953446813,0.0,1.0,727785.0,202500.0,23607.0,102709.0,47.78082191780822,0.0,0.0
2315,0.0,-2987.0,-2479.0,2.0,1.0,0.6605936907843571,-2775.0,0.0,855000.0,67500.0,24997.5,102710.0,51.895890410958906,0.0,0.0
2316,0.0,-1588.0,-5864.0,2.0,0.0,0.3714105624574569,-1338.0,1.0,942300.0,90000.0,27679.5,102711.0,62.87123287671233,1.0,0.0
2317,0.0,-1213.0,-4220.0,2.0,0.0,0.6951588982355151,-866.0,0.0,302206.5,67500.0,13441.5,102712.0,64.91232876712328,0.0,0.0
2318,0.0,-778.0,-1003.0,2.0,0.0,0.5024510331271287,-645.0,1.0,787131.0,135000.0,42066.0,102714.0,53.23835616438356,1.0,0.0
2319,1.0,-801.0,-2082.0,2.0,0.0,0.058677513267835,-1128.0,1.0,234000.0,117000.0,10908.0,102715.0,33.602739726027394,0.0,0.0
2320,0.0,-1474.0,-4623.0,2.0,0.0,0.7739934358220151,0.0,1.0,436032.0,225000.0,21339.0,102716.0,42.62739726027397,0.0,0.0
2321,0.0,-2812.0,-1632.0,2.0,1.0,0.6568132223916464,-2196.0,1.0,1546020.0,225000.0,45333.0,102717.0,49.69315068493151,1.0,0.0
2322,0.0,-1658.0,-4670.0,2.0,0.0,0.7283869869025309,-2280.0,0.0,450000.0,157500.0,22500.0,102718.0,58.93698630136986,1.0,1.0
2323,0.0,-3466.0,-1775.0,2.0,0.0,0.6609564127715855,-1709.0,1.0,597339.0,112500.0,33484.5,102719.0,49.93698630136986,0.0,0.0
2324,0.0,-2533.0,-4610.0,2.0,0.0,0.1526066123080257,-317.0,1.0,157500.0,90000.0,16839.0,102721.0,40.46849315068493,1.0,0.0
2325,0.0,-177.0,-492.0,1.0,0.0,0.6646609271116817,-636.0,1.0,545040.0,148500.0,35617.5,102722.0,26.276712328767122,0.0,0.0
2326,0.0,-1213.0,-4472.0,2.0,0.0,0.5695676827596661,-1505.0,1.0,239850.0,112500.0,23850.0,102723.0,64.73150684931507,0.0,0.0
2327,0.0,-700.0,-3548.0,1.0,1.0,0.7420873358120156,-2231.0,0.0,254700.0,90000.0,20119.5,102724.0,30.695890410958903,1.0,0.0
2328,0.0,-2926.0,-4071.0,2.0,0.0,0.5999239475200185,-3027.0,1.0,1078200.0,315000.0,31653.0,102725.0,44.59452054794521,0.0,0.0
2329,0.0,-3290.0,-657.0,2.0,0.0,0.191035364356409,0.0,1.0,225000.0,78930.0,10489.5,102726.0,27.632876712328766,1.0,0.0
2330,0.0,-2752.0,-3450.0,3.0,1.0,0.1968188229736204,-285.0,0.0,539100.0,270000.0,27522.0,102727.0,29.56986301369863,0.0,1.0
2331,0.0,-5187.0,-2308.0,1.0,1.0,0.7344097729828615,-3341.0,0.0,2013840.0,270000.0,83241.0,102728.0,52.54794520547945,1.0,0.0
2332,0.0,-1213.0,-1659.0,1.0,0.0,0.6431732913802546,-1305.0,1.0,497520.0,270000.0,39438.0,102729.0,49.75342465753425,0.0,1.0
2333,0.0,-10389.0,-1293.0,2.0,0.0,0.6237044531933086,-1761.0,1.0,239850.0,103500.0,23494.5,102730.0,48.602739726027394,0.0,0.0
2334,0.0,-2897.0,-4450.0,2.0,0.0,0.5955651212973504,0.0,0.0,1539000.0,301500.0,58747.5,102732.0,59.75890410958904,0.0,0.0
2335,0.0,-1367.0,-2709.0,2.0,0.0,0.5870413023050131,-1539.0,1.0,1288350.0,135000.0,37800.0,102734.0,35.21095890410959,1.0,1.0
2336,0.0,-1213.0,-4458.0,2.0,0.0,0.4807733628721459,-1095.0,1.0,247500.0,54000.0,12375.0,102735.0,62.43835616438356,0.0,0.0
2337,0.0,-488.0,-2358.0,2.0,0.0,0.5867072852764784,-1763.0,1.0,542133.0,180000.0,30402.0,102736.0,51.57808219178082,1.0,0.0
2338,0.0,-1213.0,-5260.0,1.0,0.0,0.7141587747369572,-1509.0,1.0,625500.0,202500.0,31936.5,102737.0,59.64109589041096,0.0,1.0
2339,0.0,-2944.0,-1338.0,3.0,0.0,0.5458493131097774,-603.0,1.0,385164.0,157500.0,14647.5,102738.0,48.73698630136986,1.0,0.0
2340,0.0,-3735.0,-1492.0,2.0,0.0,0.4305914894194511,0.0,1.0,203760.0,180000.0,11826.0,102739.0,37.19178082191781,0.0,1.0
2341,0.0,-1204.0,-3716.0,2.0,1.0,0.6291696696690505,-355.0,1.0,1223010.0,157500.0,51948.0,102740.0,38.83013698630137,1.0,0.0
2342,0.0,-863.0,-192.0,2.0,0.0,0.5756630577364634,-1322.0,1.0,202500.0,202500.0,10125.0,102741.0,24.71780821917808,0.0,0.0
2343,0.0,-3098.0,-3289.0,2.0,0.0,0.5021831610023129,-2030.0,1.0,932427.0,270000.0,59719.5,102742.0,41.035616438356165,0.0,0.0
2344,0.0,-343.0,-316.0,3.0,0.0,0.3682762644498853,-232.0,1.0,152820.0,103500.0,16177.5,102743.0,23.221917808219178,1.0,0.0
2345,0.0,-921.0,-3042.0,2.0,1.0,0.4448475614048825,-954.0,1.0,270000.0,157500.0,13500.0,102744.0,28.438356164383563,0.0,0.0
2346,0.0,-2024.0,-668.0,2.0,0.0,0.5914606766287177,-1087.0,1.0,607500.0,202500.0,23670.0,102745.0,46.93424657534246,1.0,0.0
2347,0.0,-1213.0,-4289.0,3.0,0.0,0.5182586591513018,-2429.0,1.0,354276.0,180000.0,13356.0,102746.0,61.1945205479452,0.0,0.0
2348,0.0,-2733.0,-1871.0,2.0,1.0,0.6845909024097935,-2336.0,1.0,148365.0,67500.0,11893.5,102747.0,33.62191780821918,1.0,0.0
2349,0.0,-1213.0,-4499.0,1.0,0.0,0.5411997201084201,-2.0,1.0,258709.5,67500.0,13270.5,102748.0,66.91780821917808,0.0,1.0
2350,0.0,-781.0,-1714.0,2.0,0.0,0.6870410607509927,-1439.0,1.0,584766.0,225000.0,25888.5,102750.0,49.73698630136986,1.0,0.0
2351,0.0,-194.0,-1279.0,2.0,0.0,0.5433002989496791,-981.0,0.0,544491.0,67500.0,17694.0,102751.0,49.45479452054794,0.0,0.0
2352,1.0,-7623.0,-4256.0,2.0,0.0,0.602220597793679,-1328.0,1.0,539100.0,135000.0,27652.5,102752.0,40.0027397260274,1.0,0.0
2353,0.0,-419.0,-3069.0,2.0,0.0,0.6563250696971354,-319.0,1.0,148365.0,69750.0,10678.5,102753.0,43.038356164383565,1.0,0.0
2354,0.0,-1799.0,-4194.0,2.0,0.0,0.4157801233636881,-2046.0,0.0,1288350.0,157500.0,37669.5,102754.0,38.18082191780822,1.0,0.0
2355,0.0,-2197.0,-4269.0,2.0,0.0,0.2712743514774837,-1698.0,1.0,690579.0,90000.0,26433.0,102756.0,38.59178082191781,0.0,0.0
2356,0.0,-1037.0,-3376.0,2.0,0.0,0.2434878276323948,-591.0,1.0,900000.0,67500.0,29034.0,102757.0,31.684931506849313,0.0,0.0
2357,0.0,-4959.0,-4591.0,1.0,0.0,0.7379052880376025,-1724.0,1.0,1161360.0,292500.0,41845.5,102758.0,32.88219178082192,0.0,0.0
2358,0.0,-3886.0,-451.0,3.0,0.0,0.3774751013709104,-252.0,1.0,288873.0,135000.0,21150.0,102759.0,41.18356164383562,1.0,0.0
2359,0.0,-1783.0,-932.0,2.0,1.0,0.1551404666410626,-326.0,1.0,512338.5,139500.0,19444.5,102760.0,39.69315068493151,0.0,0.0
2360,0.0,-1213.0,-3278.0,3.0,0.0,0.4914579569105102,-411.0,1.0,1555569.0,157500.0,79020.0,102761.0,54.16438356164384,0.0,0.0
2361,0.0,-1213.0,-4189.0,3.0,0.0,0.4523065241041228,0.0,0.0,672174.0,35550.0,21811.5,102762.0,58.86027397260274,0.0,0.0
2362,0.0,-953.0,-3919.0,2.0,1.0,0.5915082315210752,-1985.0,1.0,450000.0,99000.0,20979.0,102764.0,31.65205479452055,1.0,0.0
2363,0.0,-1680.0,-4457.0,2.0,0.0,0.169903599248127,-3250.0,1.0,1800000.0,157500.0,47614.5,102765.0,44.865753424657534,1.0,1.0
2364,0.0,-1213.0,-4347.0,3.0,0.0,0.78081576602402,-403.0,0.0,239850.0,135000.0,23850.0,102766.0,67.27671232876712,0.0,0.0
2365,0.0,-4503.0,-4102.0,3.0,0.0,0.6266559972978265,-1222.0,1.0,270000.0,90000.0,13500.0,102767.0,37.43835616438356,1.0,0.0
2366,1.0,-887.0,-1784.0,2.0,0.0,0.1238859187969087,0.0,1.0,532345.5,180000.0,42187.5,102768.0,29.81917808219178,0.0,0.0
2367,0.0,-3197.0,-3901.0,2.0,0.0,0.3605827703387404,-594.0,0.0,225000.0,90000.0,11650.5,102769.0,31.92876712328767,0.0,0.0
2368,0.0,-2261.0,-2164.0,2.0,0.0,0.4201102968604811,-1371.0,1.0,816660.0,121500.0,26473.5,102771.0,31.487671232876714,0.0,1.0
2369,1.0,-591.0,-4565.0,2.0,1.0,0.6854024848186538,-490.0,1.0,176328.0,157500.0,12775.5,102773.0,37.25205479452055,1.0,0.0
2370,0.0,-1213.0,-4115.0,2.0,0.0,0.2062981521131985,-1136.0,1.0,544491.0,103500.0,16047.0,102774.0,58.49315068493151,0.0,0.0
2371,0.0,-7065.0,-4428.0,2.0,1.0,0.1790292365337422,-898.0,1.0,810000.0,67500.0,23814.0,102775.0,39.15890410958904,1.0,0.0
2372,0.0,-111.0,-4568.0,2.0,0.0,0.6227082733555896,0.0,1.0,260640.0,180000.0,21028.5,102776.0,37.55068493150685,1.0,0.0
2373,0.0,-1213.0,-4475.0,2.0,0.0,0.7291736517830477,0.0,1.0,247275.0,58500.0,17338.5,102777.0,66.05753424657534,0.0,1.0
2374,0.0,-1213.0,-4083.0,2.0,0.0,0.0571586849664103,-218.0,1.0,152820.0,67500.0,10341.0,102778.0,58.463013698630135,0.0,0.0
2375,0.0,-1213.0,-4289.0,2.0,0.0,0.5901707610208584,-885.0,1.0,152820.0,29250.0,10080.0,102779.0,66.16164383561645,0.0,0.0
2376,0.0,-857.0,-2022.0,1.0,0.0,0.3963642645836192,-224.0,1.0,482103.0,180000.0,13257.0,102780.0,50.6,0.0,0.0
2377,0.0,-1039.0,-865.0,2.0,1.0,0.3780610817935009,-315.0,0.0,327024.0,135000.0,18904.5,102781.0,48.21917808219178,1.0,0.0
2378,0.0,-1773.0,-2557.0,1.0,0.0,0.5501175253958663,-889.0,1.0,835380.0,693000.0,40320.0,102782.0,27.605479452054794,0.0,1.0
2379,0.0,-1213.0,-4231.0,2.0,0.0,0.1635845854979494,-1959.0,1.0,360000.0,76500.0,21753.0,102783.0,57.45205479452055,0.0,0.0
2380,0.0,-603.0,-4469.0,2.0,0.0,0.1848317663289328,0.0,1.0,1047771.0,171000.0,37764.0,102784.0,42.45753424657534,1.0,0.0
2381,0.0,-1748.0,-1974.0,2.0,0.0,0.6654695260765288,-1037.0,1.0,808650.0,202500.0,22365.0,102785.0,37.345205479452055,1.0,0.0
2382,0.0,-1213.0,-1491.0,2.0,0.0,0.7065961720467594,-924.0,1.0,656361.0,157500.0,30546.0,102786.0,59.2,0.0,0.0
2383,0.0,-2808.0,-2172.0,2.0,1.0,0.6293635263426687,-420.0,0.0,408780.0,360000.0,20011.5,102787.0,38.69315068493151,1.0,0.0
2384,0.0,-614.0,-3443.0,2.0,0.0,0.5364069967695175,-2006.0,1.0,130500.0,99000.0,13036.5,102788.0,37.57260273972603,0.0,0.0
2385,1.0,-2022.0,-1162.0,2.0,0.0,0.6624885355953175,-723.0,1.0,593010.0,90000.0,23107.5,102789.0,52.14246575342466,1.0,0.0
2386,0.0,-5215.0,-3053.0,2.0,0.0,0.6448377427646257,-171.0,1.0,781920.0,144000.0,39924.0,102790.0,33.61095890410959,0.0,0.0
2387,1.0,-237.0,-10.0,2.0,0.0,0.5024236992987156,-2447.0,1.0,521280.0,225000.0,27423.0,102791.0,35.082191780821915,1.0,0.0
2388,0.0,-1213.0,-4812.0,2.0,0.0,0.3816153574301014,0.0,1.0,457834.5,90000.0,17388.0,102792.0,59.605479452054794,0.0,0.0
2389,0.0,-158.0,-2200.0,2.0,0.0,0.6921803890186077,-1704.0,0.0,1886850.0,202500.0,52015.5,102793.0,51.16438356164384,1.0,0.0
2390,0.0,-1108.0,-4227.0,2.0,1.0,0.6468984009820461,-12.0,0.0,900000.0,157500.0,24750.0,102794.0,58.8027397260274,1.0,1.0
2391,1.0,-2889.0,-3582.0,2.0,1.0,0.4870864816552761,-2620.0,0.0,539100.0,135000.0,29245.5,102795.0,54.9972602739726,0.0,0.0
2392,1.0,-1436.0,-341.0,3.0,1.0,0.0511432767870244,-288.0,1.0,314100.0,76500.0,17167.5,102796.0,45.986301369863014,1.0,0.0
2393,0.0,-6617.0,-1936.0,2.0,0.0,0.2442378248294272,-2770.0,1.0,517500.0,112500.0,29025.0,102797.0,50.43013698630137,1.0,0.0
2394,0.0,-1634.0,-5526.0,3.0,1.0,0.5199727536163273,-1048.0,1.0,545040.0,135000.0,20547.0,102798.0,40.59178082191781,0.0,1.0
2395,0.0,-398.0,-4373.0,2.0,1.0,0.3360544118983588,-493.0,0.0,652500.0,90000.0,25411.5,102800.0,38.49041095890411,1.0,0.0
2396,0.0,-2104.0,-4419.0,1.0,0.0,0.6917655604256792,-1449.0,1.0,669600.0,450000.0,34317.0,102801.0,44.04931506849315,0.0,1.0
2397,0.0,-498.0,-4532.0,2.0,0.0,0.7455168182007461,-380.0,0.0,1087366.5,292500.0,35208.0,102802.0,42.56438356164384,1.0,0.0
2398,0.0,-1213.0,-3500.0,2.0,0.0,0.6377653351133437,-300.0,1.0,253377.0,135000.0,17271.0,102803.0,56.38630136986301,0.0,0.0
2399,0.0,-3313.0,-1815.0,1.0,0.0,0.5729365152453604,-1306.0,1.0,675000.0,171000.0,45108.0,102804.0,52.12602739726027,1.0,0.0
2400,0.0,-3372.0,-4563.0,2.0,1.0,0.584319145611532,-752.0,0.0,781920.0,270000.0,33259.5,102805.0,39.52876712328767,1.0,1.0
2401,0.0,-1512.0,-4534.0,2.0,0.0,0.6001181282438388,-1516.0,1.0,711072.0,162000.0,25668.0,102806.0,57.97260273972603,1.0,0.0
2402,0.0,-1700.0,-5807.0,2.0,0.0,0.2147436624336244,-667.0,1.0,1076247.0,157500.0,45729.0,102807.0,36.293150684931504,1.0,0.0
2403,0.0,-7796.0,-4007.0,2.0,0.0,0.5776115932940383,-2.0,1.0,312840.0,112500.0,8730.0,102808.0,56.013698630136986,0.0,0.0
2404,1.0,-1639.0,-3338.0,2.0,0.0,0.6494615780129022,-683.0,1.0,648000.0,112500.0,19714.5,102809.0,54.31232876712329,1.0,0.0
2405,0.0,-1213.0,-3164.0,2.0,0.0,0.6378158522358647,-1744.0,1.0,571500.0,112500.0,32040.0,102810.0,53.76986301369863,0.0,0.0
2406,0.0,-1213.0,-4316.0,1.0,0.0,0.786149899810698,-1826.0,1.0,271066.5,90000.0,12069.0,102811.0,64.32602739726028,0.0,0.0
2407,0.0,-1213.0,-2411.0,2.0,0.0,0.479305112749323,-587.0,0.0,180000.0,76500.0,9000.0,102812.0,60.70958904109589,0.0,0.0
2408,0.0,-215.0,-4785.0,2.0,0.0,0.7523543878707658,-391.0,0.0,450000.0,157500.0,48595.5,102813.0,38.93698630136986,1.0,0.0
2409,0.0,-4765.0,-3677.0,2.0,1.0,0.5916350361911499,-661.0,0.0,1800000.0,315000.0,56650.5,102814.0,34.51780821917808,1.0,0.0
2410,0.0,-1213.0,-2838.0,2.0,0.0,0.5455782532259826,-391.0,0.0,539100.0,112500.0,27522.0,102815.0,54.75890410958904,0.0,0.0
2411,0.0,-1213.0,-4568.0,2.0,0.0,0.7235189291823482,-1572.0,0.0,257391.0,225000.0,18301.5,102816.0,60.29041095890411,0.0,1.0
2412,0.0,-3503.0,-1371.0,3.0,1.0,0.6418523047295879,-1783.0,0.0,472500.0,225000.0,46161.0,102817.0,48.81369863013698,1.0,0.0
2413,0.0,-353.0,-3010.0,2.0,1.0,0.5150367776706055,-1831.0,1.0,810000.0,211500.0,26901.0,102818.0,28.778082191780822,0.0,0.0
2414,0.0,-800.0,-4090.0,2.0,0.0,0.6456136256230445,-1030.0,0.0,1130760.0,225000.0,33192.0,102819.0,43.80821917808219,1.0,0.0
2415,0.0,-124.0,-5327.0,2.0,1.0,0.1735645149105597,-100.0,1.0,61128.0,135000.0,6714.0,102820.0,38.8054794520548,1.0,0.0
2416,0.0,-1213.0,-3473.0,2.0,0.0,0.5695676827596661,-1018.0,0.0,677664.0,202500.0,24471.0,102821.0,54.945205479452056,0.0,0.0
2417,0.0,-256.0,-3089.0,2.0,0.0,0.6258063347400519,-894.0,1.0,1125000.0,207000.0,32895.0,102822.0,31.115068493150684,1.0,0.0
2418,0.0,-2887.0,-4484.0,3.0,0.0,0.5027899713307188,-647.0,0.0,1024740.0,450000.0,52452.0,102823.0,32.391780821917806,0.0,1.0
2419,0.0,-1707.0,-39.0,2.0,0.0,0.5922583147949226,-1553.0,1.0,177903.0,67500.0,13896.0,102824.0,29.805479452054794,1.0,0.0
